2T	Yobs	Ycalc	Yobs-Ycalc
22.382349	32.0	30.891542	-108.71062200000001
22.402348	34.0	32.4866	-108.30568000000002
22.422348	22.0	34.458305	-122.27738500000001
22.442348	42.0	36.90236	-104.72144000000002
22.462349	38.0	39.94008	-111.75916000000001
22.48235	38.0	43.724255	-115.54333500000001
22.502348	46.0	48.442295	-112.26137500000002
22.522348	50.0	54.313515	-114.13259500000001
22.542349	44.0	61.56089	-127.37997000000001
22.56235	76.0	70.28863	-104.10771000000001
22.582348	96.0	80.24537	-94.06445000000001
22.602348	82.0	90.57194	-118.39102000000001
22.622349	90.0	99.59478	-119.41386000000001
22.64235	88.0	104.843124	-126.66220400000002
22.662348	86.0	103.97191	-127.79099000000001
22.682348	96.0	96.823784	-110.64286400000002
22.702349	86.0	85.74376	-109.56284000000001
22.72235	60.0	73.168526	-122.98760600000001
22.742348	68.0	60.861835	-102.68091500000001
22.762348	44.0	50.287262	-116.10634200000001
22.782349	40.0	42.15176	-111.97084000000001
22.80235	26.0	36.339264	-120.15834400000001
22.822348	34.0	32.363113	-108.18219300000001
22.842348	22.0	29.687567	-117.50664700000002
22.862349	32.0	27.867357	-105.68643700000001
22.882349	12.0	26.586542	-124.40562200000002
22.902348	26.0	25.640612	-109.45969200000002
22.922348	20.0	24.905832	-114.72491200000002
22.942348	24.0	24.302874	-110.12195400000002
22.962349	20.0	23.82769	-113.64677000000002
22.98235	14.0	23.425837	-119.24491700000002
23.002348	36.0	23.095058	-96.91413800000001
23.022348	26.0	22.813522	-106.63260200000002
23.042349	24.0	22.573095	-108.39217500000001
23.06235	32.0	22.371094	-100.19017400000001
23.082348	22.0	22.18425	-110.00333
23.102348	24.0	22.020617	-107.83969700000002
23.122349	22.0	21.878738	-109.69781800000001
23.14235	28.0	21.749449	-103.56852900000001
23.162348	20.0	21.63592	-111.45500000000001
23.182348	18.0	21.537884	-113.356964
23.202349	20.0	21.45703	-111.27611000000002
23.22235	24.0	21.406195	-107.22527500000001
23.242348	20.0	21.326118	-111.14519800000002
23.262348	16.0	21.254524	-115.07360400000002
23.282349	24.0	21.19197	-107.01105000000001
23.30235	32.0	21.14341	-98.96249000000002
23.322348	22.0	21.085506	-108.90458600000001
23.342348	28.0	21.032885	-102.851965
23.362349	26.0	20.985445	-104.80452500000001
23.382349	24.0	20.943253	-106.76233300000001
23.402348	28.0	20.90637	-102.72545000000001
23.422348	22.0	20.875233	-108.69431300000002
23.442348	20.0	20.850416	-110.66949600000001
23.462349	24.0	20.832699	-106.65177900000002
23.48235	18.0	20.823313	-112.64239300000001
23.502348	26.0	20.824032	-104.64311200000002
23.522348	20.0	20.83828	-110.65736000000001
23.542349	24.0	20.871977	-106.69105700000001
23.56235	24.0	20.953432	-106.772512
23.582348	12.0	20.975885	-118.79496500000002
23.602348	26.0	21.012085	-104.83116500000001
23.622349	16.0	21.073225	-114.89230500000002
23.64235	24.0	21.121525	-106.940605
23.662348	26.0	21.185331	-105.00441100000002
23.682348	24.0	21.267946	-107.08702600000001
23.702349	24.0	21.373209	-107.19228900000002
23.72235	28.0	21.502953	-103.32203300000002
23.742348	26.0	21.680967	-105.50004700000001
23.762348	28.0	21.898264	-103.71734400000001
23.782349	34.0	22.167244	-97.98632400000001
23.80235	20.0	22.480076	-112.29915600000001
23.822348	22.0	22.847286	-110.66636600000001
23.842348	26.0	23.277403	-107.096483
23.862349	30.0	23.772907	-103.59198700000002
23.882349	30.0	24.346521	-104.16560100000001
23.902348	18.0	24.994247	-116.81332700000002
23.922348	30.0	25.694397	-105.51347700000001
23.942348	32.0	26.40971	-104.22879000000002
23.962349	30.0	27.080439	-106.89951900000001
23.98235	34.0	27.625738	-103.44481800000001
24.002348	34.0	27.957418	-103.77649800000002
24.022348	30.0	28.003063	-107.82214300000001
24.042349	34.0	27.738337	-103.55741700000002
24.06235	24.0	27.199951	-113.01903100000001
24.082348	28.0	26.46823	-108.28731000000002
24.102348	18.0	25.637476	-117.456556
24.122349	20.0	24.793432	-114.61251200000001
24.14235	20.0	24.009287	-113.82836700000001
24.162348	20.0	23.344336	-113.16341600000001
24.182348	14.0	22.77195	-118.59103000000002
24.202349	36.0	22.325474	-96.14455400000001
24.22235	26.0	21.996069	-105.81514900000002
24.242348	26.0	21.7729	-105.59198
24.262348	36.0	21.620619	-95.43969900000002
24.282349	22.0	21.536667	-109.35574700000001
24.30235	22.0	21.511133	-109.33021300000001
24.322348	30.0	21.551281	-101.37036100000002
24.342348	22.0	21.578539	-109.39761900000002
24.362349	32.0	21.634031	-99.453111
24.382349	24.0	21.719759	-107.53883900000001
24.402348	26.0	21.803947	-105.62302700000001
24.422348	28.0	21.899412	-103.71849200000001
24.442348	18.0	22.00055	-113.81963000000002
24.462349	28.0	22.101185	-103.92026500000001
24.48235	22.0	22.195463	-110.01454300000002
24.502348	36.0	22.279728	-96.09880800000002
24.522348	28.0	22.35485	-104.17393000000001
24.542349	24.0	22.426567	-108.24564700000002
24.56235	22.0	22.503538	-110.322618
24.582348	30.0	22.595123	-102.41420300000001
24.602348	18.0	22.70993	-114.52901000000001
24.622349	26.0	22.854582	-106.67366200000001
24.64235	26.0	23.0347	-106.85378000000001
24.662348	20.0	23.254063	-113.07314300000002
24.682348	22.0	23.516474	-111.33555400000002
24.702349	30.0	23.820375	-103.63945500000001
24.72235	34.0	24.208313	-100.02739300000002
24.742348	28.0	24.668709	-106.48778900000002
24.762348	24.0	25.209225	-111.02830500000002
24.782349	18.0	25.854115	-117.67319500000002
24.80235	34.0	26.605957	-102.42503700000002
24.822348	26.0	27.479023	-111.29810300000001
24.842348	34.0	28.494389	-104.31346900000001
24.862349	30.0	29.68033	-109.49941000000001
24.882349	38.0	31.074295	-102.89337500000002
24.902348	30.0	32.726334	-112.54541400000002
24.922348	42.0	34.70332	-102.5224
24.942348	40.0	37.09656	-106.91564000000001
24.962349	46.0	40.06048	-103.87956000000001
24.98235	44.0	43.5534	-109.37248000000002
25.002348	54.0	47.870583	-103.68966300000002
25.022348	56.0	53.23104	-107.05012000000002
25.042349	56.0	59.75747	-113.57655000000001
25.06235	54.0	67.61105	-123.43013000000002
25.082348	92.0	76.73481	-94.55389000000001
25.102348	94.0	86.7889	-102.60798000000001
25.122349	96.0	97.06525	-110.88433000000002
25.14235	96.0	106.55019	-120.36927000000001
25.162348	104.0	114.48203	-120.30111000000001
25.182348	120.0	121.37615	-111.19523000000001
25.202349	130.0	128.93176	-108.75084000000001
25.22235	140.0	138.53545	-108.35453000000001
25.242348	144.0	150.66687	-116.48595
25.262348	184.0	164.88174	-90.70082000000002
25.282349	176.0	179.25903	-113.07811000000001
25.30235	202.0	190.10432	-97.92340000000002
25.322348	190.0	193.00421	-112.82329000000001
25.342348	202.0	186.10153	-93.92061000000001
25.362349	172.0	172.19409	-110.01317
25.382349	164.0	155.52179	-101.34087000000002
25.402348	162.0	138.91635	-86.73543000000001
25.422348	114.0	124.80275	-120.62183000000002
25.442348	128.0	115.41959	-97.23867000000001
25.462349	100.0	111.88543	-121.70451000000001
25.48235	114.0	114.373924	-110.19300400000002
25.502348	104.0	122.779724	-128.59880400000003
25.522348	134.0	137.0629	-112.88198000000003
25.542349	172.0	157.21152	-95.03060000000002
25.56235	190.0	182.88547	-102.70455000000001
25.582348	220.0	212.82486	-102.64394000000001
25.602348	246.0	244.1618	-107.98088000000001
25.622349	242.0	271.82315	-139.64223
25.64235	270.0	288.63297	-128.45205
25.662348	290.0	288.00702	-107.82610000000003
25.682348	290.0	269.67377	-89.49285
25.702349	216.0	240.36452	-134.1836
25.72235	216.0	206.7611	-100.58018000000001
25.742348	158.0	173.04564	-124.86472
25.762348	146.0	143.15341	-106.97249000000002
25.782349	136.0	120.081696	-93.90077600000001
25.80235	78.0	104.57357	-136.39265
25.822348	122.0	95.78081	-83.59989000000002
25.842348	98.0	92.256355	-104.07543500000001
25.862349	80.0	92.41157	-122.23065000000001
25.882349	100.0	94.59938	-104.41846000000001
25.902348	108.0	97.05902	-98.87810000000002
25.922348	122.0	98.103966	-85.92304600000001
25.942348	84.0	96.91613	-122.73521000000001
25.962349	104.0	94.022354	-99.84143400000002
25.98235	92.0	90.28833	-108.10741000000002
26.002348	78.0	86.165726	-117.98480600000002
26.022348	76.0	82.11796	-115.93704000000001
26.042349	82.0	78.795715	-106.61479500000002
26.06235	64.0	76.75268	-122.57176000000001
26.082348	60.0	76.33651	-126.15559000000002
26.102348	90.0	77.789	-97.60808000000002
26.122349	70.0	81.38353	-121.20261
26.14235	74.0	87.45874	-123.27782000000002
26.162348	94.0	96.361626	-112.18070600000001
26.182348	116.0	108.34731	-102.16639
26.202349	116.0	123.40691	-117.22599000000001
26.22235	158.0	141.02109	-92.84017
26.242348	140.0	159.88954	-129.70862000000002
26.262348	166.0	177.73305	-121.55213
26.282349	214.0	191.53546	-87.35454000000001
26.30235	162.0	199.15178	-146.97086000000002
26.322348	224.0	201.77193	-87.59101000000001
26.342348	216.0	203.10338	-96.92246
26.362349	214.0	205.8363	-101.65538000000001
26.382349	238.0	210.84639	-82.66547000000003
26.402348	244.0	217.78362	-83.60270000000003
26.422348	238.0	224.23322	-96.0523
26.442348	234.0	225.47064	-101.28972000000002
26.462349	204.0	217.03526	-122.85434000000001
26.48235	232.0	198.95132	-76.77040000000002
26.502348	224.0	175.43092	-61.25
26.522348	172.0	150.1491	-87.96818000000002
26.542349	128.0	125.30146	-107.12054000000002
26.56235	116.0	103.16706	-96.98614000000002
26.582348	76.0	85.49252	-119.31160000000001
26.602348	66.0	72.61389	-116.43297000000001
26.622349	48.0	63.908268	-125.727348
26.64235	50.0	58.458042	-118.27712200000002
26.662348	54.0	55.401775	-111.22085500000001
26.682348	52.0	54.07034	-111.88942000000002
26.702349	50.0	54.01492	-113.834
26.72235	56.0	54.98003	-108.79911000000001
26.742348	44.0	56.857037	-122.676117
26.762348	50.0	59.640957	-119.46003700000001
26.782349	62.0	63.40096	-111.22004000000001
26.80235	54.0	68.26545	-124.08453000000002
26.822348	60.0	74.41874	-124.23782000000001
26.842348	72.0	82.106514	-119.92559400000002
26.862349	82.0	91.651085	-119.47016500000001
26.882349	102.0	103.46893	-111.28801000000001
26.902348	106.0	118.118385	-121.93746500000002
26.922348	150.0	136.3403	-96.15938000000003
26.942348	166.0	159.09457	-102.91365000000002
26.962349	216.0	187.52362	-81.34270000000001
26.98235	218.0	222.75436	-114.57344
27.002348	276.0	265.44897	-99.26804999999999
27.022348	340.0	315.07492	-84.89400000000003
27.042349	348.0	368.9589	-130.77798000000004
27.06235	382.0	421.26285	-149.08193000000003
27.082348	466.0	462.27466	-106.09374
27.102348	450.0	479.74637	-139.56545000000003
27.122349	490.0	465.74573	-85.56481
27.14235	440.0	425.0333	-94.85238000000001
27.162348	362.0	370.14377	-117.96285000000003
27.182348	286.0	310.11575	-133.93483
27.202349	288.0	250.66333	-72.48241000000002
27.22235	174.0	197.79112	-133.61020000000002
27.242348	154.0	155.70844	-111.52752000000001
27.262348	114.0	125.101906	-120.92098600000001
27.282349	128.0	104.48764	-86.30672000000001
27.30235	122.0	91.71412	-79.53320000000001
27.322348	98.0	84.79013	-96.60921000000002
27.342348	82.0	82.12936	-109.94844000000002
27.362349	106.0	82.54053	-86.35961000000002
27.382349	82.0	85.01824	-112.83732000000002
27.402348	98.0	88.50505	-100.32413000000001
27.422348	90.0	91.65433	-111.47341000000002
27.442348	84.0	92.77415	-118.59323000000002
27.462349	114.0	90.476906	-86.29598600000001
27.48235	96.0	84.64237	-98.46145000000001
27.502348	84.0	76.64908	-102.46816000000001
27.522348	68.0	67.86511	-109.68419000000002
27.542349	66.0	59.016857	-102.83593700000002
27.56235	56.0	50.79754	-104.61662000000001
27.582348	54.0	43.848293	-99.66737300000001
27.602348	28.0	38.399147	-120.21822700000001
27.622349	30.0	34.318863	-114.137943
27.64235	26.0	31.333307	-115.15238700000002
27.662348	40.0	29.154842	-98.97392200000002
27.682348	24.0	27.53761	-113.35669000000001
27.702349	16.0	26.297344	-120.11642400000001
27.72235	24.0	25.308996	-111.12807600000002
27.742348	32.0	24.491024	-102.31010400000001
27.762348	30.0	23.788689	-103.60776900000002
27.782349	20.0	23.138416	-112.95749600000002
27.80235	12.0	22.6372	-120.45628000000002
27.822348	16.0	22.19581	-116.01489000000001
27.842348	22.0	21.802208	-109.62128800000002
27.862349	22.0	21.436527	-109.25560700000001
27.882349	16.0	21.137836	-114.956916
27.902348	24.0	20.87324	-106.69232000000001
27.922348	20.0	20.639467	-110.45854700000001
27.942348	24.0	20.433931	-106.25301100000001
27.962349	28.0	20.254698	-102.07377800000002
27.98235	18.0	20.100206	-111.91928600000001
28.002348	24.0	19.969315	-105.78839500000001
28.022348	26.0	19.861048	-103.68012800000001
28.042349	14.0	19.774483	-115.59356300000002
28.06235	28.0	19.708591	-101.52767100000001
28.082348	22.0	19.657572	-107.47665200000002
28.102348	18.0	19.64483	-111.46391000000001
28.122349	16.0	19.658571	-113.47765100000001
28.14235	22.0	19.697763	-107.51684300000001
28.162348	18.0	19.76498	-111.58406000000002
28.182348	28.0	19.875387	-101.69446700000002
28.202349	20.0	20.027588	-109.84666800000002
28.22235	24.0	20.230293	-106.04937300000002
28.242348	20.0	20.49502	-110.31410000000001
28.262348	12.0	20.835108	-118.65418800000002
28.282349	22.0	21.26849	-109.08757000000001
28.30235	24.0	21.817535	-107.636615
28.322348	16.0	22.5093	-116.32838000000001
28.342348	32.0	23.374876	-101.19395600000001
28.362349	26.0	24.44743	-108.26651000000001
28.382349	34.0	25.758415	-101.57749500000001
28.402348	34.0	27.331638	-103.15071800000001
28.422348	44.0	29.174786	-94.99386600000001
28.442348	54.0	31.258547	-87.077627
28.462349	46.0	33.591175	-97.410255
28.48235	40.0	36.048454	-105.867534
28.502348	52.0	38.48712	-96.30620000000002
28.522348	48.0	40.74014	-102.55922000000001
28.542349	64.0	42.56202	-88.3811
28.56235	44.0	43.706974	-109.52605400000002
28.582348	50.0	43.97598	-103.79506
28.602348	38.0	43.272717	-115.09179700000001
28.622349	36.0	41.761963	-115.58104300000002
28.64235	36.0	39.58288	-113.40196000000002
28.662348	22.0	36.96428	-124.78336000000002
28.682348	26.0	34.127422	-117.94650200000001
28.702349	28.0	31.317595	-113.13667500000001
28.72235	24.0	28.689753	-114.50883300000001
28.742348	24.0	26.361277	-112.18035700000001
28.762348	24.0	24.389994	-110.20907400000002
28.782349	20.0	22.785563	-112.60464300000001
28.80235	24.0	21.524963	-107.34404300000001
28.822348	18.0	20.5668	-112.38588000000001
28.842348	16.0	19.862356	-113.68143600000002
28.862349	24.0	19.363234	-105.18231400000002
28.882349	28.0	19.027594	-100.84667400000001
28.902348	24.0	18.821808	-104.64088800000002
28.922348	22.0	18.721931	-106.54101100000001
28.942348	24.0	18.711246	-104.53032600000002
28.962349	28.0	18.785452	-100.604532
28.98235	26.0	18.964787	-102.78386700000001
29.002348	16.0	19.174984	-112.99406400000001
29.022348	20.0	19.469076	-109.28815600000001
29.042349	18.0	19.857328	-111.67640800000001
29.06235	18.0	20.364134	-112.18321400000002
29.082348	28.0	20.940546	-102.75962600000001
29.102348	22.0	21.62555	-109.44463000000002
29.122349	20.0	22.420967	-112.24004700000002
29.14235	22.0	23.327663	-111.14674300000001
29.162348	26.0	24.330853	-108.14993300000002
29.182348	36.0	25.432198	-99.25127800000001
29.202349	28.0	26.632404	-108.45148400000002
29.22235	30.0	27.943811	-107.76289100000001
29.242348	40.0	29.404957	-99.22403700000001
29.262348	36.0	31.05832	-104.87740000000001
29.282349	34.0	32.886147	-108.70522700000001
29.30235	30.0	35.080925	-114.90000500000002
29.322348	44.0	37.3662	-103.18528
29.342348	52.0	39.423183	-97.24226300000001
29.362349	38.0	40.726555	-112.545635
29.382349	52.0	40.806534	-98.62561400000001
29.402348	40.0	39.422245	-109.24132500000002
29.422348	42.0	36.990578	-104.80965800000001
29.442348	36.0	34.10071	-107.91979
29.462349	36.0	31.090567	-104.909647
29.48235	30.0	28.177216	-107.99629600000002
29.502348	38.0	25.626308	-97.44538800000001
29.522348	38.0	23.640686	-95.45976600000002
29.542349	40.0	22.271603	-92.09068300000001
29.56235	20.0	21.469679	-111.28875900000001
29.582348	32.0	21.149214	-98.96829400000001
29.602348	18.0	21.216415	-113.03549500000001
29.622349	12.0	21.571886	-119.39096600000002
29.64235	34.0	22.094465	-97.91354500000001
29.662348	28.0	22.667955	-104.48703500000002
29.682348	22.0	23.091095	-110.91017500000001
29.702349	28.0	23.167871	-104.98695100000002
29.72235	32.0	22.80029	-100.61937000000002
29.742348	18.0	22.095991	-113.91507100000001
29.762348	34.0	21.226204	-97.04528400000001
29.782349	30.0	20.304434	-100.12351400000001
29.80235	26.0	19.38015	-103.19923000000001
29.822348	18.0	18.53729	-110.35637000000001
29.842348	20.0	17.841478	-107.66055800000001
29.862349	20.0	17.31424	-107.13332000000001
29.882349	28.0	16.935648	-98.75472800000001
29.902348	24.0	16.67987	-102.49895000000001
29.922348	22.0	16.517124	-104.33620400000001
29.942348	16.0	16.42215	-110.24123000000002
29.962349	16.0	16.37613	-110.19521000000002
29.98235	24.0	16.366617	-102.18569700000002
30.002348	22.0	16.386986	-104.20606600000002
30.022348	16.0	16.43064	-110.24972000000001
30.042349	14.0	16.49738	-112.31646
30.06235	16.0	16.586536	-110.40561600000001
30.082348	24.0	16.695719	-102.51479900000001
30.102348	20.0	16.820978	-106.64005800000001
30.122349	16.0	16.958862	-110.77794200000001
30.14235	14.0	17.105726	-112.92480600000002
30.162348	22.0	17.272205	-105.09128500000001
30.182348	20.0	17.48006	-107.29914000000002
30.202349	22.0	17.754875	-105.57395500000001
30.22235	14.0	18.120016	-113.939096
30.242348	18.0	18.59957	-110.41865000000001
30.262348	16.0	19.211798	-113.03087800000002
30.282349	16.0	19.959682	-113.77876200000001
30.30235	22.0	20.796215	-108.61529500000002
30.322348	26.0	21.647692	-105.46677200000002
30.342348	26.0	22.38528	-106.20436000000001
30.362349	26.0	22.827625	-106.64670500000001
30.382349	22.0	22.826956	-110.64603600000001
30.402348	20.0	22.411673	-112.23075300000002
30.422348	28.0	21.749485	-103.568565
30.442348	24.0	20.987936	-106.80701600000002
30.462349	26.0	20.19881	-104.01789000000002
30.48235	22.0	19.447374	-107.26645400000001
30.502348	26.0	18.812012	-102.63109200000001
30.522348	18.0	18.34053	-110.15961000000001
30.542349	12.0	18.037992	-115.85707200000002
30.56235	30.0	17.88628	-97.70536000000001
30.582348	22.0	17.861334	-105.68041400000001
30.602348	20.0	17.941599	-107.76067900000001
30.622349	26.0	18.11123	-101.93031000000002
30.64235	20.0	18.360388	-108.17946800000001
30.662348	26.0	18.683186	-102.50226600000002
30.682348	14.0	19.076368	-114.89544800000002
30.702349	24.0	19.532978	-105.35205800000001
30.72235	22.0	20.045218	-107.86429800000002
30.742348	26.0	20.606115	-104.42519500000002
30.762348	22.0	21.211033	-109.03011300000001
30.782349	28.0	21.856297	-103.67537700000001
30.80235	28.0	22.543905	-104.36298500000001
30.822348	16.0	23.285269	-117.10434900000001
30.842348	22.0	24.101877	-111.92095700000002
30.862349	26.0	25.022532	-108.84161200000001
30.882349	20.0	26.081831	-115.90091100000001
30.902348	30.0	27.320774	-107.13985400000001
30.922348	30.0	28.79574	-108.61482000000001
30.942348	26.0	30.529598	-114.348678
30.962349	24.0	32.605827	-118.42490700000002
30.98235	34.0	35.10318	-110.92226000000002
31.002348	40.0	38.121456	-107.94053600000001
31.022348	40.0	41.794434	-111.61351400000001
31.042349	38.0	46.28463	-118.10371
31.06235	60.0	51.83908	-101.65816000000001
31.082348	70.0	58.785545	-98.60462500000001
31.102348	56.0	67.55821	-121.37729000000002
31.122349	88.0	78.69127	-100.51035000000002
31.14235	84.0	92.757324	-118.57640400000001
31.162348	110.0	110.22011	-110.03919000000002
31.182348	114.0	131.19032	-127.00940000000003
31.202349	140.0	155.10423	-124.92331000000001
31.22235	220.0	180.36089	-70.17997000000003
31.242348	204.0	203.98506	-109.80414000000002
31.262348	242.0	221.68944	-89.50852
31.282349	248.0	229.42668	-91.24576000000002
31.30235	222.0	226.40842	-114.22750000000002
31.322348	246.0	215.31476	-79.13384000000002
31.342348	196.0	198.52899	-112.34807
31.362349	176.0	176.8207	-110.63978
31.382349	174.0	151.80759	-87.62667000000002
31.402348	144.0	126.70348	-92.52256000000001
31.422348	102.0	104.05475	-111.87383000000001
31.442348	86.0	84.72378	-108.54286000000002
31.462349	72.0	68.79706	-106.61614000000002
31.48235	54.0	56.232037	-112.051117
31.502348	56.0	46.75615	-100.57523
31.522348	36.0	39.84229	-113.66137
31.542349	36.0	34.88956	-108.70864000000002
31.56235	36.0	31.362822	-105.18190200000001
31.582348	34.0	28.840643	-104.65972300000001
31.602348	36.0	27.014324	-100.83340400000002
31.622349	28.0	25.66944	-107.48852000000002
31.64235	34.0	24.65959	-100.47867000000002
31.662348	24.0	23.904114	-109.723194
31.682348	32.0	23.33617	-101.15525000000001
31.702349	28.0	22.914213	-104.73329300000002
31.72235	18.0	22.613823	-114.43290300000001
31.742348	28.0	22.41113	-104.23021000000001
31.762348	38.0	22.291098	-94.11017800000002
31.782349	28.0	22.246063	-104.065143
31.80235	22.0	22.277521	-110.09660100000002
31.822348	30.0	22.396757	-102.21583700000002
31.842348	24.0	22.624224	-108.44330400000001
31.862349	32.0	22.990396	-100.80947600000002
31.882349	24.0	23.531723	-109.35080300000001
31.902348	26.0	24.304546	-108.12362600000002
31.922348	22.0	25.378695	-113.19777500000001
31.942348	32.0	26.836689	-104.65576900000002
31.962349	34.0	28.761587	-104.580667
31.98235	26.0	31.218401	-115.03748100000001
32.00235	22.0	34.18495	-122.00403000000001
32.02235	36.0	37.562645	-111.38172500000002
32.042347	38.0	41.06437	-112.88345000000001
32.062347	56.0	44.203926	-98.02300600000001
32.082348	44.0	46.321453	-112.140533
32.10235	48.0	46.833557	-108.65263700000001
32.12235	56.0	45.742916	-99.56199600000002
32.14235	42.0	43.658215	-111.47729500000001
32.16235	40.0	41.19135	-111.01043000000001
32.18235	44.0	38.63414	-104.45322000000002
32.202347	36.0	36.17559	-109.99467000000001
32.222347	20.0	34.081566	-123.90064600000002
32.242348	32.0	32.564354	-110.38343400000002
32.26235	36.0	31.655115	-105.47419500000001
32.28235	24.0	31.242033	-117.061113
32.30235	40.0	31.131681	-100.95076100000001
32.32235	40.0	31.129568	-100.94864800000002
32.34235	38.0	31.151955	-102.97103500000001
32.362347	40.0	31.269974	-101.08905400000002
32.382347	44.0	31.588446	-97.40752600000002
32.402348	36.0	32.144073	-105.963153
32.422348	42.0	32.924484	-100.74356400000002
32.44235	32.0	33.923275	-111.742355
32.46235	36.0	35.165676	-108.984756
32.48235	46.0	36.739357	-100.55843700000001
32.50235	54.0	38.762913	-94.58199300000001
32.52235	48.0	41.26612	-103.08520000000001
32.542347	46.0	44.11318	-107.93226000000001
32.562347	56.0	46.996082	-100.81516200000002
32.582348	58.0	49.422733	-101.24181300000001
32.60235	54.0	50.728607	-106.54768700000001
32.62235	54.0	50.329758	-106.14883800000001
32.64235	58.0	48.213993	-100.03307300000002
32.66235	50.0	44.988716	-104.80779600000001
32.68235	46.0	41.286438	-105.10551800000002
32.702347	44.0	37.410843	-103.22992300000001
32.722347	42.0	33.55366	-101.37274000000002
32.742348	28.0	29.991182	-111.81026200000001
32.76235	36.0	26.9804	-100.79948000000002
32.78235	24.0	24.622799	-110.44187900000001
32.80235	18.0	22.878593	-114.69767300000001
32.82235	26.0	21.658695	-105.47777500000001
32.84235	26.0	20.860094	-104.67917400000002
32.862347	24.0	20.388288	-106.20736800000002
32.882347	20.0	20.163498	-109.98257800000002
32.902348	14.0	20.132706	-115.95178600000001
32.922348	16.0	20.263397	-114.08247700000001
32.94235	12.0	20.539602	-118.35868200000002
32.96235	24.0	20.958902	-106.77798200000001
32.98235	22.0	21.529966	-109.34904600000002
33.00235	34.0	22.27178	-98.09086000000002
33.02235	12.0	23.214912	-121.03399200000001
33.042347	20.0	24.404505	-114.22358500000001
33.062347	38.0	25.905825	-97.724905
33.082348	38.0	27.811577	-99.63065700000001
33.10235	30.0	30.249628	-110.06870800000002
33.12235	30.0	33.38514	-113.20422000000002
33.14235	42.0	37.409348	-105.22842800000001
33.16235	40.0	42.502007	-112.321087
33.18235	44.0	48.7612	-114.58028000000002
33.202347	76.0	56.10298	-89.92206000000002
33.222347	70.0	64.1446	-103.96368000000001
33.242348	74.0	72.08571	-107.90479000000002
33.26235	104.0	78.62762	-84.4467
33.28235	98.0	82.138054	-93.95713400000001
33.30235	118.0	81.44266	-73.26174000000002
33.32235	74.0	77.005035	-112.82411500000002
33.34235	82.0	70.36353	-98.18261000000001
33.362347	62.0	62.802914	-110.62199400000002
33.382347	60.0	54.854626	-104.67370600000001
33.402348	60.0	46.921883	-96.74096300000002
33.422348	52.0	39.631718	-97.45079800000002
33.44235	48.0	33.508194	-95.32727400000002
33.46235	26.0	28.712238	-112.53131800000001
33.48235	14.0	25.135492	-120.95457200000001
33.50235	34.0	22.55722	-98.37630000000001
33.52235	18.0	20.736742	-112.555822
33.542347	12.0	19.457111	-117.27619100000001
33.562347	20.0	18.54315	-108.36223000000001
33.582348	8.0	17.843676	-119.66275600000002
33.60235	26.0	17.35392	-101.17300000000002
33.62235	24.0	16.97408	-102.79316000000001
33.64235	10.0	16.670586	-116.48966600000001
33.66235	18.0	16.402258	-108.22133800000002
33.68235	8.0	16.224548	-118.04362800000001
33.702347	28.0	16.083818	-97.90289800000002
33.722347	16.0	15.976327	-109.79540700000001
33.742348	12.0	15.893901	-113.71298100000001
33.76235	22.0	15.845759	-103.66483900000001
33.78235	16.0	15.823002	-109.64208200000002
33.80235	12.0	15.824688	-113.64376800000001
33.82235	26.0	15.850812	-99.66989200000002
33.84235	20.0	15.902277	-105.72135700000001
33.862347	18.0	15.980866	-107.79994600000002
33.882347	22.0	16.089293	-103.90837300000001
33.902348	18.0	16.232658	-108.05173800000001
33.922348	14.0	16.410757	-112.22983700000002
33.94235	20.0	16.632286	-106.45136600000001
33.96235	24.0	16.904911	-102.72399100000001
33.98235	12.0	17.238596	-115.05767600000001
34.00235	18.0	17.646936	-109.46601600000001
34.02235	20.0	18.14527	-107.96435000000001
34.042347	32.0	18.757866	-96.57694600000002
34.062347	20.0	19.515997	-109.33507700000001
34.082348	18.0	20.462343	-112.28142300000002
34.10235	28.0	21.652515	-103.47159500000001
34.12235	26.0	23.1541	-106.97318000000001
34.14235	24.0	25.043957	-110.86303700000002
34.16235	30.0	27.361006	-107.18008600000002
34.18235	30.0	30.129272	-109.94835200000001
34.202347	34.0	33.27738	-109.09646000000001
34.222347	42.0	36.593025	-104.41210500000001
34.242348	34.0	39.657784	-115.476864
34.26235	44.0	41.8136	-107.63268000000002
34.28235	38.0	42.387127	-114.206207
34.30235	42.0	41.195118	-109.01419800000002
34.32235	32.0	38.80701	-116.62609
34.34235	50.0	35.97528	-95.79436000000001
34.362347	20.0	33.046825	-122.86590500000001
34.382347	36.0	30.076067	-103.89514700000001
34.402348	32.0	27.197803	-105.016883
34.422348	32.0	24.677986	-102.49706600000002
34.44235	26.0	22.694157	-106.51323700000002
34.46235	22.0	21.288313	-109.10739300000002
34.48235	26.0	20.392061	-104.21114100000001
34.50235	24.0	19.922602	-105.74168200000001
34.52235	24.0	19.799376	-105.61845600000001
34.542347	26.0	19.956636	-103.77571600000002
34.562347	24.0	20.32058	-106.13966000000002
34.582348	14.0	20.811108	-116.63018800000002
34.60235	12.0	21.325975	-119.14505500000001
34.62235	28.0	21.733158	-103.55223800000002
34.64235	28.0	21.892853	-103.71193300000002
34.66235	22.0	21.735218	-109.55429800000002
34.68235	18.0	21.329319	-113.14839900000001
34.702347	26.0	20.802694	-104.62177400000002
