2T	Yobs	Ycalc	Yobs-Ycalc
22.721899	134.0	156.1614	-251.48547999999997
22.7419	110.0	124.164986	-243.48906599999998
22.7619	86.0	99.2867	-242.61077999999998
22.781898	68.0	81.92658	-243.25065999999998
22.801899	78.0	70.45671	-221.78078999999997
22.8219	54.0	62.98376	-238.30783999999997
22.8419	58.0	58.01154	-229.33561999999998
22.861898	58.0	54.54431	-225.86838999999998
22.881899	50.0	51.991173	-231.31525299999998
22.9019	56.0	50.02315	-223.34722999999997
22.9219	34.0	48.45663	-243.78070999999997
22.941898	48.0	47.182156	-228.50623599999997
22.961899	44.0	46.128532	-231.452612
22.9819	56.0	45.24621	-218.57028999999997
23.0019	46.0	44.49917	-227.82324999999997
23.021898	44.0	43.86056	-229.18463999999997
23.041899	40.0	43.310097	-232.63417699999997
23.0619	52.0	42.831944	-220.15602399999997
23.0819	44.0	42.413807	-227.73788699999997
23.101898	32.0	42.045998	-239.37007799999998
23.121899	42.0	41.720707	-229.04478699999999
23.1419	50.0	41.431664	-220.755744
23.1619	24.0	41.173767	-246.49784699999998
23.181898	40.0	40.94285	-230.26692999999997
23.201899	48.0	40.735485	-222.05956499999996
23.221899	40.0	40.548862	-229.87294199999997
23.2419	54.0	40.38067	-215.70475
23.2619	36.0	40.229027	-233.55310699999998
23.281898	46.0	40.09244	-223.41652
23.301899	48.0	39.969727	-221.293807
23.3219	50.0	39.860023	-219.184103
23.3419	44.0	39.762897	-225.086977
23.361898	32.0	39.67881	-237.00288999999998
23.381899	38.0	39.609306	-230.93338599999998
23.4019	40.0	39.5665	-228.89057999999997
23.4219	36.0	39.479507	-232.803587
23.441898	42.0	39.435223	-226.759303
23.461899	44.0	39.40815	-224.73223
23.4819	44.0	39.372417	-224.69649699999997
23.5019	34.0	39.363567	-234.68764699999997
23.521898	40.0	39.374603	-228.698683
23.541899	34.0	39.415672	-234.73975199999998
23.5619	28.0	39.53214	-240.85621999999998
23.5819	36.0	39.5442	-232.86827999999997
23.601898	46.0	39.57331	-222.89738999999997
23.621899	34.0	39.637386	-234.96146599999997
23.6419	40.0	39.668667	-228.99274699999998
23.6619	40.0	39.714188	-229.038268
23.681898	50.0	39.77719	-219.10126999999997
23.701899	34.0	39.861835	-235.18591499999997
23.721899	40.0	39.972645	-229.29672499999998
23.7419	46.0	40.112663	-223.43674299999998
23.7619	42.0	40.279797	-227.60387699999998
23.781898	36.0	40.461685	-233.78576499999997
23.801899	34.0	40.630573	-235.95465299999998
23.8219	48.0	40.745106	-222.06918599999997
23.8419	42.0	40.7828	-228.10688
23.861898	44.0	40.789936	-226.114016
23.881899	48.0	40.8926	-222.21668
23.9019	42.0	40.802826	-228.126906
23.9219	44.0	40.74036	-226.06444
23.941898	44.0	40.728275	-226.05235499999998
23.961899	44.0	40.798325	-226.122405
23.9819	44.0	40.82117	-226.14524999999998
24.0019	36.0	40.866863	-234.19094299999998
24.021898	38.0	40.92893	-232.25301
24.041899	48.0	41.003143	-222.32722299999998
24.0619	36.0	41.08704	-234.41111999999998
24.0819	54.0	41.179394	-216.50347399999998
24.101898	40.0	41.279663	-230.60374299999998
24.121899	50.0	41.38779	-220.71186999999998
24.1419	34.0	41.50372	-236.82779999999997
24.1619	48.0	41.627617	-222.95169699999997
24.181898	42.0	41.75977	-229.08384999999998
24.201899	42.0	41.90064	-229.22472
24.221899	52.0	42.0508	-219.37488
24.2419	36.0	42.212044	-235.53612399999997
24.2619	42.0	42.378864	-229.70294399999997
24.281898	50.0	42.555355	-221.87943499999997
24.301899	46.0	42.742138	-226.066218
24.3219	50.0	42.936646	-222.26072599999998
24.3419	52.0	43.139095	-220.46317499999998
24.361898	46.0	43.345722	-226.66980199999998
24.381899	56.0	43.532925	-216.857005
24.4019	40.0	43.806	-233.13007999999996
24.4219	40.0	44.096985	-233.42106499999997
24.441898	44.0	44.40308	-229.72715999999997
24.461899	44.0	44.768696	-230.092776
24.4819	54.0	45.178356	-220.502436
24.5019	56.0	45.675278	-218.99935799999997
24.521898	52.0	46.114037	-223.43811699999998
24.541899	46.0	46.599594	-229.92367399999998
24.5619	48.0	47.144253	-228.46833299999997
24.5819	56.0	47.77365	-221.09772999999998
24.601898	58.0	48.439056	-219.76313599999997
24.621899	40.0	49.186993	-238.51107299999998
24.6419	58.0	50.03236	-221.35643999999996
24.6619	60.0	51.03963	-220.36370999999997
24.681898	62.0	52.00776	-219.33183999999997
24.701899	64.0	53.097027	-218.42110699999998
24.721899	60.0	54.339527	-223.66360699999998
24.7419	50.0	55.7913	-235.11538
24.7619	54.0	57.40351	-232.72758999999996
24.781898	72.0	59.2588	-216.58288
24.801899	82.0	61.37871	-208.70279
24.8219	70.0	63.798687	-223.12276699999998
24.8419	68.0	66.57436	-227.89844
24.861898	76.0	69.77658	-223.10065999999998
24.881899	70.0	73.49782	-232.82189999999997
24.9019	70.0	77.860664	-237.18474399999997
24.9219	82.0	83.02344	-230.34751999999997
24.941898	90.0	89.190056	-228.51413599999998
24.961899	104.0	96.62698	-221.95105999999998
24.9819	116.0	105.68854	-219.01261999999997
25.0019	116.0	116.84808	-230.17215999999996
25.021898	134.0	130.71722	-226.04129999999998
25.041899	140.0	148.00285	-237.32692999999998
25.0619	150.0	169.31812	-248.64219999999997
25.0819	190.0	194.77545	-234.09953
25.101898	208.0	223.37296	-244.69704
25.121899	222.0	252.30588	-259.62996
25.1419	278.0	276.81372	-228.13779999999997
25.1619	300.0	293.06058	-222.38466
25.181898	306.0	304.36435	-227.68842999999998
25.201899	310.0	318.77563	-238.09970999999996
25.221899	370.0	340.91122	-200.2353
25.2419	358.0	372.703	-244.02707999999996
25.2619	438.0	414.26782	-205.59189999999995
25.281898	490.0	459.7734	-199.09747999999996
25.301899	478.0	495.3573	-246.68138
25.3219	492.0	503.08682	-240.41089999999997
25.3419	520.0	476.6388	-185.96287999999998
25.361898	426.0	432.70654	-236.03062
25.381899	398.0	386.6082	-217.93228
25.4019	348.0	343.05664	-224.38072
25.4219	306.0	308.48178	-231.80586
25.441898	320.0	289.15866	-198.48273999999998
25.461899	274.0	286.33728	-241.66136
25.4819	310.0	298.7318	-218.05588
25.5019	300.0	325.25125	-254.57533
25.521898	372.0	365.96066	-223.28474
25.541899	436.0	421.9888	-215.31288
25.5619	446.0	494.4302	-277.75428
25.5819	584.0	582.06256	-227.38663999999994
25.601898	694.0	678.03033	-213.35441000000003
25.621899	772.0	766.08685	-223.41093
25.6419	792.0	818.95886	-256.28293999999994
25.6619	796.0	810.84796	-244.17203999999992
25.681898	718.0	749.4882	-260.81228
25.701899	594.0	668.3273	-303.65138
25.721899	530.0	584.6938	-284.01788
25.7419	446.0	504.83597	-288.16004999999996
25.7619	404.0	439.8607	-265.18478
25.781898	386.0	396.05475	-239.37883
25.801899	330.0	371.1419	-270.46598
25.8219	326.0	359.66504	-262.98911999999996
25.8419	334.0	356.26343	-251.58751
25.861898	346.0	356.67227	-239.99635
25.881899	384.0	357.88245	-203.20653
25.9019	382.0	357.98962	-205.31369999999998
25.9219	380.0	356.01514	-205.33921999999995
25.941898	406.0	351.31137	-174.63545
25.961899	346.0	344.1655	-227.48958
25.9819	348.0	334.97513	-216.29920999999996
26.0019	336.0	324.06772	-217.3918
26.021898	334.0	312.08868	-207.41276
26.041899	274.0	300.24078	-255.56485999999995
26.0619	268.0	290.1413	-251.46537999999998
26.0819	270.0	283.03323	-242.35730999999998
26.101898	282.0	279.9161	-227.24017999999995
26.121899	290.0	281.94812	-221.2722
26.1419	288.0	290.38202	-231.7061
26.1619	298.0	306.5246	-237.84868
26.181898	364.0	331.66083	-196.98490999999996
26.201899	336.0	366.5186	-259.84268
26.221899	408.0	410.1484	-231.47247999999996
26.2419	502.0	458.35614	-185.68021999999996
26.2619	506.0	502.09625	-225.42032999999998
26.281898	542.0	528.15985	-215.48393
26.301899	520.0	529.5096	-238.83367999999996
26.3219	566.0	517.9745	-181.29858000000002
26.3419	482.0	510.11288	-257.43696
26.361898	580.0	511.8252	-161.14927999999998
26.381899	536.0	525.0077	-218.33177999999998
26.4019	558.0	549.21265	-220.53673000000003
26.4219	624.0	573.69116	-179.01523999999995
26.441898	628.0	577.33704	-178.66111999999998
26.461899	576.0	543.62604	-196.95011999999997
26.4819	478.0	482.00726	-233.33133999999995
26.5019	428.0	413.27274	-214.59681999999998
26.521898	344.0	344.95126	-230.27533999999997
26.541899	306.0	280.30997	-203.63405
26.5619	228.0	226.65044	-227.97451999999998
26.5819	170.0	187.5864	-246.91047999999998
26.601898	158.0	161.49086	-232.81493999999998
26.621899	164.0	145.0876	-210.41168
26.6419	152.0	135.35054	-212.67461999999998
26.6619	142.0	130.04173	-217.36580999999998
26.681898	118.0	127.755035	-239.079115
26.701899	132.0	127.733574	-225.05765399999999
26.721899	116.0	129.63867	-242.96274999999997
26.7419	116.0	133.37845	-246.70252999999997
26.7619	138.0	139.0147	-230.33877999999999
26.781898	130.0	146.72598	-246.05005999999997
26.801899	160.0	156.80263	-226.12670999999997
26.8219	210.0	169.66034	-188.98441999999997
26.8419	174.0	185.86743	-241.19151
26.861898	206.0	206.21411	-229.53819
26.881899	238.0	231.67876	-223.00284
26.9019	254.0	263.6618	-238.98588
26.9219	288.0	304.06848	-245.39256
26.941898	318.0	355.54443	-266.86850999999996
26.961899	418.0	421.80002	-233.1241
26.9819	486.0	507.38403	-250.70810999999998
27.0019	554.0	616.95306	-292.27714000000003
27.021898	748.0	752.77905	-234.10312999999996
27.041899	928.0	910.2172	-211.54128000000003
27.0619	1080.0	1071.7715	-221.09558000000004
27.0819	1194.0	1200.9335	-236.25758000000008
27.101898	1222.0	1245.1458	-252.46988
27.121899	1170.0	1176.1208	-235.4448799999999
27.1419	1020.0	1034.3297	-243.65377999999998
27.1619	876.0	874.48206	-227.80614000000003
27.181898	694.0	712.8802	-248.20427999999993
27.201899	588.0	558.8148	-200.13887999999997
27.221899	420.0	432.03543	-241.35951
27.2419	312.0	341.7652	-259.08928
27.2619	274.0	284.22714	-239.55122
27.281898	242.0	251.74207	-239.06615
27.301899	232.0	237.39421	-234.71828999999997
27.3219	202.0	236.37401	-263.69809
27.3419	234.0	245.98964	-241.31372
27.361898	250.0	264.9824	-244.30647999999997
27.381899	320.0	292.51462	-201.83869999999996
27.4019	310.0	327.13144	-246.45551999999998
27.4219	356.0	365.91623	-239.24030999999997
27.441898	368.0	404.64212	-265.96619999999996
27.461899	442.0	442.63043	-229.95450999999997
27.4819	492.0	487.4213	-224.74537999999995
27.5019	552.0	548.1992	-225.52328
27.521898	578.0	624.25714	-275.58122000000003
27.541899	728.0	702.97107	-204.29515000000004
27.5619	722.0	760.2676	-267.59168
27.5819	792.0	763.53864	-200.86271999999997
27.601898	696.0	699.75323	-233.07731
27.621899	576.0	599.3236	-252.64768000000004
27.6419	470.0	493.83508	-253.15915999999999
27.6619	394.0	390.56818	-225.89225999999996
27.681898	312.0	294.94012	-212.26419999999996
27.701899	206.0	217.86024	-241.18431999999999
27.721899	148.0	163.02243	-244.34651
27.7419	112.0	127.10194	-244.42602
27.7619	98.0	104.67375	-235.99782999999996
27.781898	92.0	90.70665	-228.03072999999998
27.801899	78.0	81.56623	-232.89031
27.8219	66.0	75.098625	-238.42270499999998
27.8419	66.0	70.18058	-233.50466
27.861898	68.0	66.26198	-227.58605999999997
27.881899	70.0	63.039402	-222.36348199999998
27.9019	74.0	60.346584	-215.670664
27.9219	40.0	58.06348	-247.38755999999998
27.941898	62.0	56.105736	-223.429816
27.961899	60.0	54.405136	-223.72921599999998
27.9819	54.0	52.915386	-228.239466
28.0019	54.0	51.59796	-226.92203999999998
28.021898	54.0	50.421524	-225.745604
28.041899	56.0	49.357754	-222.68183399999998
28.0619	38.0	48.38602	-239.71009999999998
28.0819	40.0	47.4394	-236.76348
28.101898	54.0	46.675045	-221.999125
28.121899	46.0	45.97506	-229.29913999999997
28.1419	56.0	45.326	-218.65007999999997
28.1619	52.0	44.70166	-222.02573999999998
28.181898	56.0	44.159595	-217.48367499999998
28.201899	58.0	43.65092	-214.97499999999997
28.221899	50.0	43.166416	-222.49049599999998
28.2419	54.0	42.69124	-218.01531999999997
28.2619	54.0	42.15377	-217.47785
28.281898	44.0	41.791836	-227.11591599999997
28.301899	38.0	41.4452	-232.76927999999998
28.3219	44.0	41.086037	-226.41011699999999
28.3419	46.0	40.80681	-224.13088999999997
28.361898	46.0	40.546333	-223.87041299999999
28.381899	56.0	40.303387	-213.62746699999997
28.4019	40.0	40.07723	-229.40130999999997
28.4219	48.0	39.86705	-221.19113
28.441898	52.0	39.67265	-216.99672999999999
28.461899	34.0	39.49417	-234.81824999999998
28.4819	46.0	39.332485	-222.65656499999997
28.5019	62.0	39.189808	-206.51388799999998
28.521898	56.0	39.073536	-212.39761599999997
28.541899	38.0	38.99606	-230.32013999999998
28.5619	44.0	38.883247	-224.20732699999996
28.5819	34.0	38.784355	-234.108435
28.601898	44.0	38.697716	-224.021796
28.621899	48.0	38.61995	-219.94403
28.6419	32.0	38.512764	-235.83684399999999
28.6619	44.0	38.393326	-223.71740599999998
28.681898	26.0	38.271423	-241.59550299999998
28.701899	52.0	38.155643	-215.47972299999998
28.721899	42.0	38.047714	-225.37179399999997
28.7419	40.0	37.95004	-227.27411999999998
28.7619	52.0	37.867283	-215.19136299999997
28.781898	50.0	37.802025	-217.126105
28.801899	46.0	37.75359	-221.07766999999998
28.8219	38.0	37.71771	-229.04179
28.8419	56.0	37.687653	-211.011733
28.861898	48.0	37.65543	-218.97950999999998
28.881899	50.0	37.609287	-216.93336699999998
28.9019	42.0	37.52144	-224.84551999999996
28.9219	26.0	37.205368	-240.52944799999997
28.941898	60.0	37.312744	-206.636824
28.961899	38.0	37.42823	-228.75230999999997
28.9819	38.0	37.485195	-228.80927499999999
29.0019	46.0	37.745636	-221.06971599999997
29.021898	50.0	38.05924	-217.38331999999997
29.041899	50.0	38.43741	-217.76148999999998
29.0619	38.0	38.894466	-230.21854599999998
29.0819	50.0	39.448467	-218.77254699999997
29.101898	54.0	40.122272	-215.446352
29.121899	46.0	40.94477	-224.26885
29.1419	38.0	41.952778	-233.27685799999998
29.1619	42.0	43.19498	-230.51905999999997
29.181898	60.0	44.738544	-214.06262399999997
29.201899	60.0	46.677433	-216.001513
29.221899	52.0	49.142384	-226.46646399999997
29.2419	56.0	52.3066	-225.63067999999998
29.2619	84.0	56.351093	-201.67517299999997
29.281898	96.0	61.46079	-194.78486999999998
29.301899	80.0	67.903824	-217.22790399999997
29.3219	78.0	75.122795	-226.44687499999998
29.3419	84.0	82.046036	-227.370116
29.361898	98.0	86.907524	-218.23160399999998
29.381899	118.0	87.39456	-198.71864
29.4019	112.0	83.39202	-200.71609999999998
29.4219	102.0	77.15434	-204.47841999999997
29.441898	68.0	70.73153	-232.05561
29.461899	78.0	64.343445	-215.66752499999998
29.4819	76.0	58.332935	-211.65701499999997
29.5019	50.0	53.359154	-232.68323399999997
29.521898	58.0	49.968754	-221.29283399999997
29.541899	62.0	48.077705	-215.401785
29.5619	52.0	47.452995	-224.77707499999997
29.5819	38.0	47.838657	-239.162737
29.601898	62.0	49.087986	-216.41206599999998
29.621899	60.0	51.038578	-220.36265799999998
29.6419	56.0	53.42957	-226.75365
29.6619	58.0	55.769375	-227.09345499999998
29.681898	56.0	57.23891	-230.56298999999999
29.701899	72.0	56.962395	-214.286475
29.721899	52.0	54.96269	-232.28677
29.7419	60.0	52.256424	-221.580504
29.7619	66.0	49.517307	-212.841387
29.781898	34.0	46.78311	-242.10718999999997
29.801899	46.0	44.16208	-227.48615999999998
29.8219	50.0	41.972847	-221.29692699999998
29.8419	60.0	40.359123	-209.683203
29.861898	44.0	39.26236	-224.58643999999998
29.881899	36.0	38.559452	-231.88353199999997
29.9019	38.0	38.13218	-229.45626
29.9219	34.0	37.88995	-233.21402999999998
29.941898	48.0	37.773888	-219.09796799999998
29.961899	48.0	37.75149	-219.07556999999997
29.9819	50.0	37.808456	-217.132536
30.0019	32.0	37.941723	-235.26580299999998
30.021898	36.0	38.15439	-231.47847
30.041899	50.0	38.4509	-217.77497999999997
30.0619	42.0	38.831635	-226.155715
30.0819	40.0	39.282887	-228.606967
30.101898	54.0	39.772373	-215.096453
30.121899	38.0	40.24495	-231.56903
30.1419	46.0	40.66267	-223.98674999999997
30.1619	52.0	41.080746	-218.40482599999999
30.181898	52.0	41.615707	-218.93978699999997
30.201899	50.0	42.362797	-221.68687699999998
30.221899	58.0	43.3413	-214.66537999999997
30.2419	42.0	44.674305	-231.99838499999998
30.2619	46.0	46.472	-229.79608
30.281898	40.0	48.79258	-238.11665999999997
30.301899	58.0	51.54432	-222.86839999999998
30.3219	52.0	54.442463	-231.76654299999998
30.3419	66.0	56.865005	-220.18908499999998
30.361898	66.0	57.893295	-221.21737499999998
30.381899	48.0	56.9738	-238.29787999999996
30.4019	54.0	54.75726	-230.08133999999998
30.4219	60.0	52.265064	-221.58914399999998
30.441898	62.0	49.794918	-217.11899799999998
30.461899	50.0	47.314842	-226.63892199999998
30.4819	50.0	45.054188	-224.378268
30.5019	40.0	43.304188	-232.628268
30.521898	62.0	42.118282	-209.44236199999997
30.541899	44.0	41.410927	-226.735007
30.5619	46.0	41.066063	-224.39014299999997
30.5819	36.0	40.97809	-234.30217
30.601898	36.0	41.082077	-234.40615699999998
30.621899	24.0	41.34317	-246.66724999999997
30.6419	52.0	41.752777	-219.076857
30.6619	46.0	42.31391	-225.63798999999997
30.681898	64.0	43.03228	-208.35636
30.701899	44.0	43.901207	-229.22528699999998
30.721899	46.0	44.92533	-228.24940999999998
30.7419	38.0	46.065292	-237.38937199999998
30.7619	44.0	47.362705	-232.686785
30.781898	48.0	48.828503	-230.152583
30.801899	54.0	50.48275	-225.80683
30.8219	68.0	52.337845	-213.661925
30.8419	42.0	54.446915	-241.77099499999997
30.861898	48.0	56.861008	-238.18508799999998
30.881899	54.0	59.64189	-234.96596999999997
30.9019	72.0	62.86578	-220.18985999999998
30.9219	64.0	66.62656	-231.95063999999996
30.941898	70.0	71.03974	-230.36381999999998
30.961899	76.0	76.24899	-229.57306999999997
30.9819	88.0	82.43519	-223.75927
31.0019	88.0	89.82888	-231.15295999999998
31.021898	82.0	98.72789	-246.05196999999998
31.041899	100.0	109.524826	-238.848906
31.0619	112.0	122.745636	-240.06971599999997
31.0819	146.0	139.11548	-222.43955999999997
31.101898	148.0	159.655	-240.97907999999998
31.121899	162.0	185.79541	-253.11948999999998
31.1419	204.0	219.4385	-244.76257999999999
31.1619	248.0	262.7737	-244.09778
31.181898	314.0	317.58792	-232.91199999999998
31.201899	368.0	383.88528	-245.20936
31.221899	510.0	457.83923	-177.16330999999997
31.2419	598.0	529.19714	-160.52121999999997
31.2619	594.0	579.8194	-215.14347999999995
31.281898	666.0	592.0724	-155.39648
31.301899	580.0	569.6302	-218.95427999999993
31.3219	608.0	531.3281	-152.65217999999993
31.3419	566.0	482.57745	-145.90152999999998
31.361898	446.0	418.49765	-201.82173
31.381899	352.0	345.73502	-223.0591
31.4019	340.0	278.77585	-168.09992999999997
31.4219	242.0	223.57976	-210.90383999999997
31.441898	188.0	178.70654	-220.03061999999997
31.461899	166.0	143.09874	-206.42281999999997
31.4819	126.0	116.449974	-219.77405399999998
31.5019	110.0	97.598465	-216.92254499999999
31.521898	86.0	84.47448	-227.79855999999998
31.541899	82.0	75.3044	-222.62847999999997
31.5619	76.0	68.8321	-222.15617999999998
31.5819	48.0	64.11948	-245.44356
31.601898	58.0	60.571827	-231.89590699999997
31.621899	74.0	57.829792	-213.15387199999998
31.6419	70.0	55.67646	-215.00053999999997
31.6619	66.0	53.984543	-217.30862299999998
31.681898	42.0	52.66633	-239.99041
31.701899	50.0	51.66538	-230.98945999999998
31.721899	56.0	50.943874	-224.26795399999997
31.7419	54.0	50.47754	-225.80161999999999
31.7619	40.0	50.253597	-239.577677
31.781898	56.0	50.27056	-223.59463999999997
31.801899	48.0	50.538074	-231.86215399999998
31.8219	66.0	51.077324	-214.40140399999999
31.8419	72.0	51.923023	-209.24710299999998
31.861898	36.0	53.127304	-246.451384
31.881899	56.0	54.766388	-228.090468
31.9019	50.0	56.951855	-236.27593499999998
31.9219	66.0	59.84734	-223.17141999999998
31.941898	64.0	63.686054	-229.010134
31.961899	74.0	68.77285	-224.09693
31.9819	72.0	75.43553	-232.75960999999998
32.0019	94.0	83.88148	-219.20556
32.0219	94.0	93.94067	-229.26475
32.0419	104.0	104.70675	-230.03082999999998
32.061897	76.0	114.12721	-267.45129
32.081898	106.0	118.96075	-242.28483
32.1019	102.0	116.82876	-244.15283999999997
32.1219	86.0	109.588455	-252.912535
32.1419	100.0	101.19143	-230.51550999999998
32.1619	86.0	93.26129	-236.58536999999998
32.1819	76.0	85.51552	-238.83959999999996
32.2019	102.0	78.33472	-205.65879999999999
32.221897	78.0	72.94147	-224.26554999999996
32.241898	88.0	69.90887	-211.23294999999996
32.261898	88.0	68.98416	-210.30823999999998
32.2819	80.0	69.414444	-218.73852399999998
32.3019	76.0	70.15694	-223.48102
32.3219	82.0	70.2491	-217.57317999999998
32.3419	74.0	69.640594	-224.96467399999997
32.3619	80.0	69.16382	-218.48789999999997
32.3819	86.0	69.344894	-212.668974
32.401897	74.0	70.10176	-225.42584
32.421898	80.0	71.26323	-220.58730999999997
32.4419	94.0	72.838295	-208.162375
32.4619	72.0	74.96576	-232.28983999999997
32.4819	86.0	78.16122	-221.4853
32.5019	90.0	83.1292	-222.45327999999998
32.5219	116.0	90.15048	-203.47456
32.5419	132.0	98.86541	-196.18948999999998
32.561897	114.0	108.219185	-223.54326499999996
32.581898	138.0	116.090195	-207.41427499999998
32.6019	146.0	119.17455	-202.49863
32.6219	138.0	115.31938	-206.64345999999998
32.6419	120.0	106.74581	-216.06989
32.6619	102.0	97.30034	-224.62442
32.6819	118.0	88.28811	-199.61219
32.7019	108.0	79.22163	-200.54570999999999
32.721897	60.0	70.36775	-239.69182999999998
32.741898	88.0	62.873867	-204.19794699999997
32.761898	58.0	57.30038	-228.62445999999997
32.7819	68.0	53.517143	-214.84122299999999
32.8019	64.0	51.130127	-216.454207
32.8219	52.0	49.75166	-227.07574
32.8419	56.0	49.06321	-222.38728999999998
32.8619	50.0	48.84992	-228.17399999999998
32.8819	58.0	48.987213	-220.31129299999998
32.901897	48.0	49.41072	-230.73479999999998
32.921898	56.0	50.10099	-223.42506999999998
32.9419	52.0	51.060947	-228.38502699999998
32.9619	56.0	52.311905	-225.63598499999998
32.9819	56.0	53.890717	-227.21479699999998
33.0019	60.0	55.851418	-225.17549799999998
33.0219	66.0	58.268986	-221.59306599999996
33.0419	60.0	61.24594	-230.57001999999997
33.061897	64.0	64.92325	-230.24732999999998
33.081898	82.0	69.49841	-216.82249
33.1019	84.0	75.25444	-220.57851999999997
33.1219	96.0	82.599525	-215.92360499999998
33.1419	102.0	92.09925	-219.42332999999996
33.1619	110.0	104.380775	-223.70485499999998
33.1819	124.0	120.44504	-225.76912
33.2019	170.0	140.42422	-199.74829999999997
33.221897	182.0	163.58289	-210.90696999999997
33.241898	206.0	187.24663	-210.57071
33.261898	220.0	206.17868	-215.50276
33.2819	238.0	212.68343	-204.00750999999997
33.3019	232.0	203.2411	-200.56517999999997
33.3219	232.0	184.37979	-181.70387
33.3419	172.0	164.26666	-221.59073999999998
33.3619	172.0	144.95686	-202.28094
33.3819	130.0	125.18532	-224.50939999999997
33.401897	108.0	105.76124	-227.08531999999997
33.421898	92.0	89.24381	-226.56788999999998
33.4419	100.0	76.802345	-206.12642499999998
33.4619	62.0	68.12643	-235.45050999999998
33.4819	72.0	62.38634	-219.71041999999997
33.5019	66.0	58.722836	-222.04691599999998
33.5219	58.0	56.432304	-227.75638399999997
33.5419	60.0	55.02141	-224.34548999999998
33.561897	66.0	54.184692	-217.50877199999996
33.581898	64.0	53.748302	-219.07238199999998
33.6019	48.0	53.616283	-234.940363
33.6219	50.0	53.73435	-233.05843
33.6419	66.0	54.07005	-217.39413
33.6619	56.0	54.603294	-227.927374
33.6819	58.0	55.323532	-226.64761199999998
33.7019	70.0	56.244934	-215.56901399999998
33.721897	66.0	57.309322	-220.633402
33.741898	54.0	58.555565	-233.87964499999998
33.761898	80.0	59.99243	-209.31651
33.7819	88.0	61.633495	-202.957575
33.8019	64.0	63.505386	-228.82946599999997
33.8219	72.0	65.609276	-222.93335599999997
33.8419	70.0	67.9605	-227.28457999999998
33.8619	74.0	70.60089	-225.92496999999997
33.8819	70.0	73.56317	-232.88725
33.901897	74.0	76.866905	-232.19098499999998
33.921898	78.0	80.54669	-231.87077
33.9419	72.0	84.6313	-241.95538
33.9619	94.0	89.151924	-224.476004
33.9819	106.0	94.15021	-217.47429
34.0019	114.0	99.65886	-214.98293999999999
34.0219	114.0	105.76706	-221.09114
34.0419	110.0	112.46861	-231.79269
34.061897	108.0	119.77322	-241.09729999999996
34.081898	116.0	127.68285	-241.00692999999998
34.1019	132.0	136.14323	-233.46730999999997
34.1219	140.0	145.09818	-234.42226
34.1419	128.0	154.41833	-255.74240999999998
34.1619	148.0	163.87837	-245.20244999999997
34.1819	168.0	173.06998	-234.39405999999997
34.2019	176.0	181.37941	-234.70349
34.221897	170.0	187.8764	-247.20047999999997
34.241898	182.0	191.33772	-238.66179999999997
34.261898	204.0	190.70767	-216.03175
34.2819	194.0	186.24063	-221.56471
34.3019	156.0	179.32236	-252.64643999999998
34.3219	178.0	171.001	-222.32507999999999
34.3419	148.0	161.60416	-242.92824
34.3619	152.0	151.3863	-228.71038
34.3819	142.0	140.9859	-228.30997999999997
34.401897	126.0	131.05287	-234.37695
34.421898	88.0	121.930145	-263.25422499999996
34.4419	110.0	113.77073	-233.09481
34.4619	96.0	106.61959	-239.94367
34.4819	114.0	100.47657	-215.80064999999996
34.5019	88.0	95.324814	-236.64889399999998
34.5219	94.0	91.14335	-226.46742999999998
34.5419	82.0	87.96505	-235.28913
34.561897	94.0	85.68599	-221.01006999999998
34.581898	86.0	84.114975	-227.439055
34.6019	98.0	82.85741	-214.18149
34.6219	94.0	81.3029	-216.62697999999997
34.6419	82.0	78.85419	-226.17827
34.6619	82.0	75.54967	-222.87374999999997
34.6819	82.0	72.15032	-219.47439999999997
34.7019	84.0	69.09251	-214.41658999999999
34.721897	66.0	66.29357	-229.61764999999997
34.741898	66.0	63.567894	-226.89197399999998
34.761898	66.0	60.92638	-224.25045999999998
34.7819	68.0	58.533638	-219.85771799999998
34.8019	68.0	56.51341	-217.83748999999997
34.8219	48.0	54.912056	-236.236136
34.8419	50.0	53.681057	-233.005137
34.8619	62.0	52.73375	-220.05782999999997
34.8819	54.0	52.02043	-227.34450999999999
34.901897	60.0	51.53944	-220.86352
34.921898	64.0	51.29845	-216.62252999999998
34.9419	48.0	51.303623	-232.627703
34.9619	60.0	51.5684	-220.89247999999998
34.9819	60.0	52.121067	-221.44514699999996
35.0019	46.0	53.012993	-236.33707299999998
35.0219	44.0	54.329433	-239.65351299999998
35.0419	68.0	56.201912	-217.52599199999997
35.061897	70.0	58.813633	-218.137713
35.081898	66.0	62.378593	-225.70267299999998
35.1019	76.0	67.068886	-220.392966
35.1219	90.0	72.87452	-212.1986
35.1419	110.0	79.3991	-198.72317999999999
35.1619	94.0	85.59751	-220.92158999999998
35.1819	102.0	89.58602	-216.9101
35.2019	106.0	89.395905	-212.71998499999998
35.221897	92.0	85.19165	-222.51572999999996
35.241898	98.0	79.542984	-210.86706399999997
35.261898	94.0	74.12638	-209.45045999999996
35.2819	60.0	68.96562	-238.28969999999998
35.3019	72.0	63.585514	-220.90959399999997
35.3219	72.0	58.359295	-215.68337499999998
35.3419	60.0	53.965385	-223.28946499999998
35.3619	64.0	50.692757	-216.01683699999998
35.3819	62.0	48.464924	-215.78900399999998
